FP1,FP2,F7,F8,AF1,AF2,FZ,F4,F3,FC6,FC5,FC2,FC1,T8,T7,CZ,C3,C4,CP5,CP6,CP1,CP2,P3,P4,PZ,P8,P7,PO2,PO1,O2,O1,X,AF7,AF8,F5,F6,FT7,FT8,FPZ,FC4,FC3,C6,C5,F2,F1,TP8,TP7,AFZ,CP3,CP4,P5,P6,C1,C2,PO7,PO8,FCZ,POZ,OZ,P2,P1,CPZ,nd,Y,Class
5.208,8.179,7.121,4.588,3.469,7.528,1.221,5.33,4.924,1.882,8.911,-2.472,3.489,-0.112,11.058,2.004,8.962,-4.262,12.624,0.122,3.479,2.319,6.917,1.078,2.035,12.39,11.119,8.596,4.812,4.069,5.452,9.155,1.495,6.51,5.554,7.853,10.264,-0.926,5.534,0.926,8.464,-7.314,11.525,3.448,2.452,6.114,13.916,3.937,8.85,0.407,11.119,-0.071,5.198,-2.228,7.395,2.228,-3.51,10.498,3.642,0.02,9.674,1.943,5.544,2.106,c
3.743,6.714,5.168,3.123,2.004,6.551,0.732,5.33,3.947,0.905,8.423,-1.984,3.001,-2.065,9.593,-0.926,8.962,-3.774,12.136,0.61,3.479,2.808,6.917,2.055,3.011,12.878,10.142,10.061,4.812,5.534,5.452,7.202,0.031,5.534,4.089,7.853,8.311,-0.437,3.581,1.414,7.975,-6.826,11.037,3.448,1.963,5.137,12.939,2.472,8.85,0.407,10.63,0.417,4.71,-1.74,7.395,3.693,-3.998,10.498,4.618,1.485,10.162,2.92,5.544,-2.289,c
2.279,5.737,3.703,1.658,0.539,6.063,-0.244,4.354,2.97,0.905,7.935,-2.96,2.024,-3.53,9.593,-3.367,8.962,-3.774,12.136,0.61,3.967,3.296,6.917,2.543,3.499,11.902,10.142,10.061,4.812,5.046,5.941,5.737,-1.434,4.557,3.601,6.877,7.334,0.539,2.604,0.437,7.487,-6.826,11.037,2.472,0.498,3.672,11.475,1.495,9.338,0.407,10.63,-0.071,4.71,-1.74,7.395,2.716,-4.974,10.01,4.13,1.973,10.162,3.408,6.032,-5.707,c
1.302,4.761,1.261,-0.783,-0.437,4.598,-2.197,3.377,1.506,-0.559,7.446,-3.937,1.048,-4.506,9.593,-5.32,8.962,-4.262,11.648,-0.366,4.456,2.808,6.429,1.567,2.035,9.949,9.165,8.108,3.347,1.628,5.452,4.272,-2.411,4.069,2.625,5.412,6.358,-0.437,1.628,-0.539,6.999,-6.826,11.037,1.007,-0.966,2.696,10.01,0.519,9.338,-0.081,9.654,-1.536,4.71,-2.228,7.395,-0.214,-5.951,7.568,2.177,0.997,9.674,2.92,5.544,-8.148,c
0.814,3.296,-1.18,-3.713,-1.414,3.621,-3.174,1.424,0.529,-2.513,6.47,-4.913,1.048,-5.483,7.64,-6.785,8.962,-5.239,10.671,-1.831,3.967,1.831,4.476,-0.387,0.081,7.019,7.701,4.69,0.905,-2.767,3.011,2.319,-3.876,3.092,1.16,3.459,4.893,-2.879,0.651,-2.492,6.51,-7.802,10.061,-0.946,-1.943,1.231,7.08,-0.946,8.362,-1.546,7.701,-3.977,5.198,-3.204,5.442,-4.12,-6.439,4.639,-0.753,-1.444,7.721,1.943,3.103,-9.125,c
-0.163,1.831,-3.133,-5.178,-1.902,2.157,-3.662,-0.041,0.529,-3.489,5.493,-5.402,0.559,-5.971,4.71,-8.25,8.474,-6.215,8.23,-3.296,2.991,0.854,2.035,-1.851,-1.872,4.578,4.283,1.76,-2.513,-6.185,-0.407,-0.122,-4.852,1.628,0.183,1.994,2.452,-5.32,-0.814,-3.469,6.022,-7.802,8.596,-1.434,-2.431,0.254,4.639,-1.434,6.409,-2.523,3.794,-5.931,4.71,-3.204,1.536,-6.073,-6.439,1.709,-3.682,-3.398,5.768,0.966,0.173,-10.101,c
-0.651,1.343,-4.11,-4.69,-1.902,1.668,-2.686,-0.041,0.529,-3.489,4.517,-4.913,1.048,-5.483,2.268,-8.738,7.985,-5.727,6.765,-3.784,2.014,0.366,0.081,-2.828,-2.848,4.089,1.353,0.295,-4.954,-7.161,-3.337,-1.099,-4.852,1.139,-0.305,1.994,1.475,-5.32,-1.302,-2.981,5.534,-7.802,7.131,-1.434,-1.943,-0.234,2.686,-1.434,4.944,-2.523,0.865,-6.419,4.222,-3.204,-1.882,-6.073,-5.463,-0.732,-5.636,-4.862,4.303,0.966,-3.245,-10.101,c
-0.651,1.343,-3.133,-1.76,-1.902,2.157,-1.709,1.424,1.506,-1.048,5.005,-3.937,1.048,-3.53,1.78,-8.738,7.497,-3.774,5.788,-2.319,2.014,0.854,-0.895,-2.34,-2.36,5.554,-1.088,1.76,-5.931,-6.185,-4.801,-1.587,-4.852,2.116,0.671,3.947,1.475,-2.879,-1.79,-1.516,5.534,-5.849,6.643,0.031,-0.966,-0.234,2.197,-1.434,4.456,-1.546,-0.6,-5.442,4.222,-2.716,-3.835,-4.608,-5.463,-0.732,-6.124,-4.374,3.326,1.455,-5.198,-10.101,c
-0.651,2.319,-1.18,1.658,-1.414,2.645,-1.221,3.377,1.994,2.37,5.981,-2.96,1.048,-1.088,3.733,-7.762,7.497,-2.309,6.276,-0.366,2.502,1.831,0.081,-0.387,-0.407,8.484,-1.088,4.201,-4.954,-4.72,-4.313,-0.61,-4.364,3.581,1.16,6.388,2.94,1.027,-1.79,0.926,5.534,-3.408,7.131,1.007,-0.478,1.231,3.662,-0.946,4.944,-0.081,0.865,-3.001,3.733,-1.74,-3.835,-2.655,-5.951,0.732,-4.659,-2.909,4.303,2.92,-4.71,-10.101,c
-1.628,2.808,0.773,4.588,-1.902,3.133,-1.221,4.842,1.994,4.812,6.958,-2.472,1.048,1.841,7.64,-6.297,7.497,-0.844,7.741,1.587,3.479,3.296,2.523,2.055,2.035,11.414,0.865,7.619,-2.024,-3.255,-1.383,0.366,-4.364,5.534,2.136,8.341,5.381,4.934,-2.279,2.391,5.534,-0.478,8.108,1.007,-0.966,3.184,5.615,-1.434,6.897,1.872,4.283,-0.071,3.733,-1.251,-0.905,-0.702,-6.439,3.662,-2.218,-0.468,5.768,3.896,-1.78,-9.613,c
-2.604,3.296,1.261,5.564,-2.391,3.133,-2.686,5.33,1.506,5.788,7.446,-2.96,0.559,3.794,10.081,-4.344,7.497,0.132,9.206,4.028,4.456,4.272,5.452,4.496,3.988,13.855,4.283,11.037,0.905,-0.814,2.035,1.343,-4.852,6.51,1.648,9.318,6.846,6.399,-2.767,2.879,5.046,0.987,9.084,0.519,-1.455,5.137,7.08,-2.411,8.362,2.848,6.724,2.37,3.733,-0.763,2.513,1.251,-6.927,7.08,1.2,1.973,8.209,5.361,2.126,-8.148,c
-3.581,2.808,1.261,5.564,-3.367,2.645,-3.662,4.842,0.529,5.788,6.47,-2.96,0.071,4.771,10.569,-2.879,7.497,0.621,10.183,5.005,4.456,5.249,6.917,6.449,5.452,15.32,6.236,13.479,3.835,1.628,4.964,1.831,-5.341,6.999,0.671,8.83,7.334,5.91,-3.255,2.879,4.069,1.475,8.596,0.031,-2.431,6.114,8.057,-3.387,8.362,4.801,7.701,4.323,3.733,-0.275,5.931,3.693,-6.927,9.521,3.642,3.927,9.674,5.361,5.056,-5.219,c
-2.604,2.808,1.75,5.076,-3.367,2.645,-3.662,4.354,-0.448,5.3,5.493,-2.472,-0.417,5.259,9.593,-0.926,6.032,0.621,9.694,5.493,4.456,5.249,7.406,7.914,5.941,16.785,6.724,14.943,4.812,4.557,5.941,3.296,-5.341,6.999,-0.305,8.341,7.334,4.934,-2.767,2.879,3.581,1.475,7.619,0.031,-2.431,6.114,8.057,-3.387,7.874,5.29,6.724,5.3,3.245,-0.275,6.907,6.134,-5.951,10.986,5.595,5.391,10.162,4.873,6.521,-1.312,c
-0.651,3.296,4.191,4.588,-1.902,3.133,-2.686,4.354,-0.448,4.812,5.005,-1.984,-0.417,5.259,8.616,1.027,5.544,1.109,9.206,5.981,3.967,5.249,6.917,8.403,5.941,17.273,6.236,15.92,4.812,6.51,5.941,4.272,-3.387,6.51,0.183,8.341,7.823,3.469,-1.79,3.367,2.604,1.475,7.131,0.519,-1.943,6.114,8.057,-1.923,6.897,5.778,5.747,5.788,2.757,0.214,6.419,8.087,-4.486,11.475,6.083,5.88,9.674,4.873,6.521,2.594,c
2.279,4.272,6.632,4.588,0.051,4.598,-1.221,4.842,1.017,5.3,5.493,-1.495,-0.417,4.771,9.104,2.492,5.056,1.597,8.718,5.493,3.967,5.249,6.917,7.914,5.941,17.761,5.747,15.432,4.812,7.487,5.452,6.226,0.031,6.999,1.648,7.853,9.288,3.469,0.163,3.855,2.604,1.963,7.131,1.984,-0.966,7.579,8.545,-0.458,7.385,5.778,6.236,4.812,2.268,0.214,5.931,8.087,-3.998,11.475,5.595,5.88,9.674,4.873,6.032,5.524,c
5.208,5.737,10.05,5.564,2.981,5.575,-0.244,4.842,1.994,5.788,7.446,-1.495,0.071,5.259,12.522,3.957,5.544,1.597,9.694,5.493,4.456,5.249,7.406,7.426,5.941,17.761,5.747,15.432,4.812,6.999,5.941,8.179,3.448,7.975,4.578,8.341,12.217,3.957,2.604,3.855,3.581,2.452,8.596,2.472,0.498,10.02,10.01,1.495,8.85,5.29,7.701,3.835,2.757,0.214,6.419,7.111,-4.486,11.963,5.595,5.391,10.162,5.361,6.032,6.5,c
7.161,7.202,12.98,8.006,4.445,6.063,0.244,4.842,3.459,6.276,9.888,-1.984,0.559,5.747,16.429,5.91,7.009,1.109,11.648,5.493,5.432,5.249,9.359,6.938,6.917,17.761,7.212,14.943,6.276,6.51,7.406,10.132,6.378,9.928,7.019,8.341,15.635,5.91,4.069,3.367,5.046,2.94,10.549,2.472,1.475,13.438,11.963,2.472,10.315,5.29,9.654,2.858,3.245,-0.275,8.372,5.646,-5.463,12.451,6.571,4.903,11.627,5.849,7.497,7.477,c
8.138,8.179,14.445,10.447,4.934,5.575,-0.732,3.866,4.435,7.253,11.841,-2.96,0.559,7.701,18.87,8.84,7.985,1.109,13.112,5.493,6.409,5.249,10.335,6.449,8.382,18.25,8.189,14.943,7.253,6.999,8.87,11.597,7.843,11.882,8.484,8.83,17.588,8.84,4.557,2.879,6.022,3.428,12.014,1.495,1.475,15.879,12.939,2.472,11.292,5.29,10.142,3.347,3.733,-0.763,9.837,5.646,-6.439,13.428,7.548,4.903,13.092,6.337,8.962,8.942,c
8.138,8.667,14.445,12.4,4.934,5.086,-1.709,3.377,4.435,8.23,11.841,-3.937,0.559,9.654,18.87,12.746,7.985,1.109,12.624,5.981,6.409,5.249,10.824,6.938,8.87,19.226,8.677,15.432,7.741,8.464,9.847,13.55,7.843,12.858,8.972,9.318,17.588,11.281,4.557,2.391,6.022,3.916,12.502,0.519,1.475,16.856,12.939,1.984,10.803,5.778,9.165,3.835,4.222,-0.763,10.813,6.622,-7.416,14.404,9.013,5.391,13.092,6.337,10.427,11.383,c
7.161,8.179,13.468,12.889,3.957,4.11,-2.686,2.889,3.947,8.718,10.864,-3.937,0.071,11.607,17.893,14.699,7.497,1.597,12.136,6.958,5.92,5.737,9.847,7.426,9.359,20.203,8.189,15.92,7.741,10.417,10.335,14.038,6.378,11.882,7.507,8.83,16.612,13.234,3.581,1.902,5.534,4.893,12.014,0.031,0.987,15.879,12.451,1.495,9.827,6.266,8.189,5.3,3.733,-0.763,10.325,8.087,-6.927,14.893,9.989,6.856,12.604,5.849,9.939,13.336,c
5.208,6.714,12.004,10.935,2.492,3.133,-3.662,2.401,2.482,8.718,9.399,-3.937,-0.417,13.072,16.429,15.188,6.521,2.574,11.648,8.423,5.432,5.737,8.382,7.914,8.382,21.179,7.701,15.92,6.765,10.417,9.847,13.55,4.425,9.928,6.042,7.853,15.635,13.234,2.116,2.391,4.557,5.87,11.037,-0.458,-0.478,14.903,11.963,0.519,9.338,6.755,7.701,5.788,3.245,-0.275,10.325,9.064,-6.439,14.893,9.989,6.368,11.139,4.873,9.45,13.824,c
3.255,4.761,10.539,8.982,0.539,2.645,-4.639,1.912,1.017,8.718,8.911,-3.937,-0.905,13.56,15.94,13.723,6.032,3.062,11.648,8.911,4.944,5.737,7.894,8.403,8.382,21.667,8.677,15.432,6.276,9.928,9.359,11.597,2.472,7.975,4.578,6.388,14.659,12.746,0.651,2.391,3.581,5.87,10.549,-1.434,-1.943,14.903,12.451,-0.946,9.338,6.755,8.677,5.788,2.757,-0.275,9.837,8.575,-6.927,14.404,9.501,6.856,10.651,4.384,8.962,12.36,c
2.279,3.296,10.539,7.029,-0.926,1.668,-5.615,1.424,-0.448,8.23,8.423,-4.913,-1.882,12.583,16.429,11.77,6.032,2.574,12.136,8.911,4.944,6.226,8.382,8.403,8.382,21.667,9.654,13.967,6.276,7.975,8.87,10.132,1.495,6.51,3.601,5.412,15.147,12.258,-0.814,1.902,3.092,5.87,10.549,-2.411,-2.92,16.368,13.916,-1.923,9.827,6.755,9.654,5.788,2.757,0.214,9.837,7.111,-7.904,13.916,8.525,7.345,10.651,4.384,8.962,10.895,c
2.279,3.784,11.027,7.517,-0.926,1.18,-6.592,0.936,-0.936,8.23,8.911,-5.89,-2.37,11.607,15.94,10.793,6.521,2.574,12.624,8.423,5.432,6.714,8.382,8.403,8.382,21.179,9.654,12.99,6.276,6.51,8.382,9.644,1.984,6.999,4.089,5.412,15.635,12.258,-0.326,1.902,3.092,5.381,10.549,-2.899,-3.896,16.856,14.404,-1.923,9.827,6.755,9.165,5.788,2.757,-0.275,9.349,5.646,-9.369,12.939,7.06,7.833,11.139,4.873,8.474,10.895,c
3.743,4.761,12.004,8.494,-0.437,1.668,-7.568,0.936,-0.936,8.23,7.935,-6.378,-3.347,10.63,14.964,10.793,5.544,2.085,11.648,8.423,5.432,7.202,7.894,8.891,8.87,20.691,8.189,12.502,6.276,6.022,5.941,10.132,2.472,7.975,5.066,6.388,14.659,13.234,1.139,2.391,2.116,4.893,9.572,-3.387,-3.896,16.368,13.916,-0.946,8.85,7.243,6.724,5.788,1.78,0.214,7.395,5.157,-10.834,11.475,5.107,8.321,10.651,5.849,6.521,12.848,c
4.232,5.737,11.515,8.494,0.539,2.645,-7.568,1.424,-0.936,8.23,6.47,-5.89,-4.323,10.63,12.522,10.305,4.079,2.574,9.694,7.935,4.944,7.202,6.429,9.379,8.87,20.203,5.747,12.502,5.3,6.999,3.988,10.62,2.96,8.464,4.578,6.877,12.705,12.258,2.116,2.391,0.651,4.405,8.108,-2.899,-4.384,13.438,11.475,0.031,6.897,7.731,4.283,6.276,0.804,0.702,4.466,4.669,-11.322,10.01,3.642,8.809,9.674,5.849,3.591,14.313,c
3.743,5.249,8.586,6.541,0.539,2.645,-7.568,1.424,-1.912,7.253,4.028,-5.402,-4.812,9.654,10.081,7.375,2.126,3.55,7.741,7.935,4.456,7.202,5.452,9.379,8.382,18.738,3.306,13.479,4.812,7.487,2.523,9.644,1.984,6.51,3.113,5.412,9.288,9.328,1.628,2.879,-1.302,4.405,5.178,-2.899,-4.384,9.532,8.545,-0.458,5.92,7.731,3.794,6.276,-0.173,1.19,3.001,5.157,-10.834,10.01,3.642,8.809,8.698,5.849,2.614,11.871,c
1.302,2.319,4.679,2.146,-1.414,1.18,-7.568,-0.041,-3.377,4.812,2.075,-4.913,-5.3,7.212,7.64,0.539,1.149,3.55,7.741,7.446,3.967,6.714,5.452,9.379,7.894,16.785,4.771,13.479,5.3,8.952,4.964,6.226,-0.946,3.092,0.183,2.97,5.381,3.957,-0.326,1.902,-2.767,2.452,3.713,-3.387,-5.361,5.625,7.08,-1.923,6.409,6.755,5.747,5.3,-0.661,1.678,5.442,5.646,-9.857,10.986,5.107,8.321,8.209,4.873,5.056,5.035,c
-1.628,-0.122,0.773,-2.736,-3.367,-0.285,-8.057,-1.506,-4.842,1.394,0.61,-4.425,-5.3,3.794,6.663,-7.273,1.638,2.574,9.206,5.981,3.967,6.226,8.382,8.403,7.894,15.32,9.654,14.455,8.23,10.905,10.824,2.319,-3.876,0.163,-2.258,-0.448,2.94,-0.437,-2.767,0.437,-2.767,0.498,3.225,-4.852,-6.337,3.672,8.057,-3.876,8.362,5.778,10.142,3.835,-0.173,1.19,11.79,6.622,-8.881,14.404,9.501,7.833,9.674,4.384,10.915,-3.754,c
-3.092,-1.099,-1.668,-5.178,-4.832,-1.261,-8.057,-2.97,-4.842,-1.048,0.61,-4.913,-4.812,0.376,6.663,-14.598,2.614,1.109,12.624,5.005,4.944,6.714,11.8,7.914,9.847,15.32,16.001,15.92,12.624,14.323,18.636,-1.099,-5.829,-0.814,-3.235,-1.912,1.963,-3.367,-4.232,-1.516,-1.79,-1.455,4.69,-5.341,-6.337,3.672,10.986,-4.364,11.292,4.801,15.025,3.347,0.804,0.214,20.091,9.064,-8.392,20.264,15.849,7.345,12.115,3.896,19.216,-11.566,c
-1.139,0.854,-1.668,-4.69,-3.367,-0.285,-7.08,-2.97,-3.866,-2.024,1.587,-5.89,-3.835,-1.088,7.64,-18.504,4.079,0.132,15.066,4.517,6.409,6.714,15.218,8.403,11.312,17.273,21.372,17.873,17.019,19.206,25.96,-2.563,-4.852,0.163,-2.258,-1.424,2.94,-2.879,-2.767,-2.004,-0.326,-2.431,6.154,-4.364,-4.873,6.602,13.916,-2.899,12.756,4.801,18.443,4.323,1.78,-0.763,26.927,12.97,-8.881,26.123,22.196,7.345,14.557,4.873,26.54,-14.496,c
1.79,4.272,-1.18,-1.76,-0.437,3.133,-5.615,-1.017,-1.912,-0.559,2.563,-5.89,-2.858,-0.6,7.64,-19.48,5.056,-0.356,15.554,5.493,6.897,6.714,17.171,9.379,12.777,21.179,23.326,19.826,19.46,24.089,29.378,-2.075,-2.899,3.092,-0.793,1.017,2.94,-0.437,1.139,-1.516,0.651,-1.943,6.643,-2.411,-2.92,9.532,14.893,0.519,13.245,5.778,19.419,6.765,2.757,-0.763,29.856,16.876,-8.392,30.029,26.591,8.321,16.022,5.361,29.958,-13.519,c
5.697,7.69,-1.18,0.682,2.981,6.063,-3.174,0.936,-0.936,1.394,2.075,-4.913,-2.858,1.353,7.64,-18.016,4.567,0.621,14.089,7.446,6.897,7.202,16.195,10.356,12.288,24.109,20.884,20.803,18.972,27.018,27.425,0.366,-0.946,6.51,0.183,3.947,1.963,2.004,4.557,-0.051,0.163,0.01,5.666,0.031,-1.455,11.485,13.428,3.937,11.78,6.266,16.978,8.23,2.268,-0.763,27.903,19.806,-7.904,29.541,27.568,8.809,15.045,5.361,28.005,-11.566,c
6.673,9.644,-2.645,1.17,3.957,8.504,-1.709,2.889,-0.936,2.858,1.099,-3.448,-2.37,2.818,6.175,-15.574,3.103,1.597,11.159,7.935,5.92,7.202,13.265,9.867,10.824,24.597,16.001,19.338,15.554,25.065,21.566,2.808,-0.458,8.464,-0.793,5.412,0.01,2.492,6.51,0.926,-1.302,0.987,3.713,1.984,-0.478,11.973,9.521,5.402,9.338,6.266,13.072,7.741,1.292,0.214,21.067,18.829,-6.927,25.635,23.173,7.833,12.604,4.873,21.657,-11.078,c
5.697,9.155,-5.086,1.17,3.469,8.504,-1.221,3.377,-1.912,2.858,-1.343,-2.472,-2.858,3.306,3.245,-12.644,1.638,2.085,8.23,7.446,4.456,6.226,9.359,8.403,7.894,21.667,10.142,15.432,9.694,19.206,13.753,3.784,-1.923,8.464,-2.747,5.412,-2.431,2.004,6.51,1.414,-3.255,0.987,1.272,2.472,-1.455,10.508,5.127,4.913,6.897,5.29,9.165,5.788,0.315,0.214,13.255,13.947,-5.951,18.311,15.849,5.88,10.162,3.408,13.845,-13.031,c
3.255,7.69,-8.016,-0.295,0.539,7.039,-2.197,2.401,-3.377,1.882,-2.808,-2.472,-3.347,1.841,0.804,-9.715,0.661,1.597,6.276,5.493,3.479,5.249,6.917,5.961,5.452,18.25,6.236,11.037,4.812,11.882,6.917,4.272,-4.364,6.999,-5.188,4.435,-3.896,0.539,4.557,0.926,-4.232,0.01,-0.193,1.007,-2.92,8.067,3.174,2.472,5.92,3.337,6.236,2.37,-0.173,0.214,7.884,8.087,-5.951,11.475,8.036,3.438,8.209,2.92,7.009,-15.961,c
0.814,5.249,-8.504,-1.76,-1.902,4.598,-4.15,0.936,-4.354,-0.071,-3.296,-2.96,-4.323,0.376,-1.638,-7.273,0.173,1.109,6.276,4.028,3.479,4.761,5.941,4.496,4.476,15.808,4.771,8.596,2.858,6.51,3.988,3.784,-6.317,5.046,-6.165,2.482,-4.873,0.051,1.628,-0.051,-4.72,-1.943,-0.682,-0.946,-4.384,6.114,4.15,-0.458,5.92,2.36,5.259,1.394,-0.661,-0.275,5.442,3.693,-6.927,7.568,3.153,1.973,8.209,2.431,4.079,-16.449,c
-0.163,3.296,-7.528,-2.736,-3.855,2.157,-6.592,-1.506,-4.842,-1.048,-3.296,-4.913,-5.3,-0.6,-1.638,-5.809,0.661,0.621,7.253,4.028,4.456,4.761,6.917,4.985,5.941,16.785,5.747,9.572,4.323,5.534,4.964,2.808,-7.294,3.092,-6.653,0.529,-4.384,0.051,-0.326,-1.516,-4.72,-1.943,-0.193,-3.387,-5.849,5.625,6.592,-2.899,6.409,3.337,5.747,2.858,-0.661,-0.275,6.419,3.204,-8.881,8.057,2.665,2.95,9.674,3.408,5.056,-13.031,c
-0.651,1.831,-5.086,-3.713,-4.832,0.203,-9.033,-3.459,-5.33,-1.048,-2.319,-5.89,-5.788,0.865,0.315,-4.832,0.661,1.109,8.23,5.981,5.432,6.226,8.87,7.914,8.87,19.714,7.701,12.99,7.741,8.464,7.894,2.808,-6.317,1.139,-5.676,-1.424,-2.431,0.539,-1.302,-2.004,-4.72,-0.966,1.272,-5.341,-6.826,6.602,8.545,-4.364,7.385,5.778,7.701,5.788,-0.661,-0.275,8.86,6.134,-10.834,11.963,6.083,5.391,11.139,5.361,8.474,-7.172,c
0.326,1.343,-2.645,-3.713,-4.344,-0.773,-10.498,-3.947,-5.33,-0.559,-1.343,-6.866,-6.765,3.306,3.733,-3.367,1.149,2.574,9.206,8.423,5.92,7.69,10.335,10.844,11.312,22.644,9.654,16.897,10.183,12.858,11.312,3.296,-4.852,0.651,-4.7,-1.912,0.01,0.539,-1.79,-2.004,-5.208,0.498,2.248,-6.805,-7.314,8.555,9.521,-5.341,7.874,7.731,9.165,9.206,-1.149,0.214,11.302,9.552,-12.299,15.869,10.478,8.809,12.604,6.337,11.403,-1.312,c
0.814,1.831,-0.692,-2.736,-4.344,-1.261,-10.986,-3.947,-5.819,0.417,-0.366,-6.866,-6.765,6.236,6.663,-0.926,0.661,4.038,9.206,10.376,5.92,9.155,10.335,12.797,12.777,24.109,10.142,18.85,10.671,14.811,12.288,5.249,-3.387,1.628,-3.723,-1.912,2.452,1.027,-0.814,-1.516,-5.208,2.452,2.736,-6.805,-7.802,10.02,9.033,-5.341,7.874,9.196,9.165,10.183,-1.149,0.702,12.278,11.017,-13.275,17.822,12.431,11.251,12.604,6.826,12.38,1.617,c
1.302,2.319,-0.692,-0.295,-3.855,-1.261,-11.475,-3.459,-6.795,1.882,0.122,-6.378,-6.765,8.677,7.64,2.004,0.661,4.527,8.23,10.376,5.92,9.155,9.359,12.797,12.288,22.644,9.165,17.873,8.718,13.346,10.824,7.202,-2.899,3.092,-3.723,0.041,4.405,2.004,-0.814,-0.051,-5.208,3.428,2.736,-6.317,-8.291,10.508,8.057,-5.341,7.385,9.684,7.212,9.206,-1.149,1.19,10.813,10.04,-12.787,16.357,11.454,11.251,12.115,5.849,10.915,1.617,c
0.814,2.808,-1.18,2.635,-4.344,-0.773,-11.475,-1.994,-6.795,3.347,0.122,-5.89,-6.276,9.654,6.663,3.957,0.173,4.527,7.253,9.399,4.944,8.179,7.894,11.82,9.847,20.203,6.724,14.943,5.3,9.44,7.894,7.69,-3.876,5.046,-4.211,1.994,3.916,3.469,-0.814,0.437,-5.208,3.428,1.76,-6.317,-8.779,10.02,6.104,-5.341,6.409,8.708,5.259,7.741,-1.149,1.678,7.884,6.622,-12.299,12.939,8.036,9.298,10.651,4.873,7.985,-0.824,c
-1.139,2.319,-2.645,5.076,-5.809,-1.261,-11.475,-1.506,-7.284,3.835,-0.854,-5.402,-5.788,9.165,3.733,3.469,0.661,3.55,5.788,8.423,4.456,7.202,6.429,9.867,7.406,17.761,3.794,12.014,2.858,5.534,4.964,6.714,-5.341,5.534,-5.188,3.459,1.963,5.422,-2.279,0.926,-4.72,2.94,0.783,-5.829,-8.779,9.043,4.639,-6.317,5.432,7.731,3.306,6.765,-0.661,1.19,4.954,4.181,-11.322,9.521,4.13,7.345,9.186,3.408,4.567,-3.754,c
-3.581,0.854,-4.598,6.053,-7.273,-2.238,-11.475,-1.506,-7.284,4.323,-1.831,-4.913,-5.788,8.677,1.78,0.051,0.661,3.062,4.812,7.446,3.479,6.226,4.476,8.891,5.452,16.785,1.353,10.549,1.394,3.581,2.523,4.272,-7.782,5.534,-6.165,3.459,-0.478,6.887,-3.743,0.437,-4.72,2.452,-0.193,-5.829,-9.267,7.579,2.686,-7.782,4.944,7.243,1.841,6.276,-0.661,0.702,3.001,3.204,-10.345,7.568,2.177,4.903,7.233,2.431,2.614,-5.219,c
-5.534,-0.61,-6.551,6.053,-9.226,-3.215,-11.963,-1.506,-7.772,3.835,-2.808,-5.402,-5.788,7.701,-0.173,-3.855,0.173,2.574,3.347,7.446,2.991,5.249,3.988,8.891,3.988,17.273,-0.6,11.037,0.905,4.069,1.546,1.343,-9.247,4.557,-7.629,2.97,-2.92,7.375,-6.185,0.437,-5.208,2.452,-1.17,-6.317,-9.755,7.09,1.221,-9.247,3.967,7.243,1.353,6.765,-0.661,0.214,2.024,4.181,-9.369,7.568,2.177,3.927,5.768,1.455,1.638,-5.707,c
-6.51,-1.587,-7.039,5.076,-9.715,-3.703,-11.963,-2.482,-8.26,3.835,-3.784,-4.913,-5.788,7.701,-1.149,-5.32,-0.315,2.574,2.37,7.446,2.014,5.249,3.499,8.891,3.499,18.25,-1.577,11.525,0.905,5.046,1.546,-0.122,-9.735,4.069,-8.118,2.482,-4.873,6.887,-7.161,-0.051,-6.185,1.963,-2.146,-6.805,-9.755,7.09,-0.244,-10.223,3.967,7.243,0.865,6.765,-0.661,0.214,1.536,6.134,-8.881,8.057,2.665,3.927,5.28,1.455,1.638,-5.707,c
-6.022,-1.099,-7.039,5.076,-9.715,-3.703,-11.475,-1.994,-8.748,3.835,-4.272,-4.425,-5.3,8.189,-2.126,-3.855,-0.315,3.062,1.882,7.935,2.014,5.249,3.499,8.891,3.499,19.226,-2.065,12.014,0.905,6.022,1.546,0.366,-8.27,4.069,-8.118,2.482,-4.873,6.399,-6.673,0.437,-6.185,2.452,-3.123,-6.317,-9.267,8.067,-1.709,-10.223,3.967,7.243,0.865,6.765,-0.661,0.702,1.536,7.111,-8.392,8.545,3.642,4.415,4.791,1.455,1.638,-4.73,c
-4.069,0.854,-6.063,5.564,-8.738,-3.215,-10.986,-1.506,-8.26,4.323,-4.272,-3.937,-4.812,8.677,-3.103,-0.926,-0.315,3.062,1.394,7.935,2.014,5.249,3.499,8.403,3.499,18.738,-1.577,11.037,0.905,5.046,1.058,3.296,-6.317,5.534,-7.629,3.459,-4.384,7.375,-5.208,1.414,-6.185,2.452,-3.611,-5.829,-9.267,9.043,-2.197,-9.247,3.967,6.755,0.865,5.788,-0.661,0.702,1.536,6.622,-7.904,7.568,3.153,3.927,4.791,1.943,1.149,-3.754,c
